std_smiles,y_value
COc1cccc(Cl)c1NC(=O)N1CCC[C@H](C(N)=O)C1,0.3010299956639812
O=C(NCC(F)F)[C@H](Nc1cc2c(cc1Br)CNC2)c1cc(Cl)cc(C2CC2)c1,-0.6989700043360187
O=C(NCC(F)F)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Br)cc2nc[nH]c12,-0.3010299956639812
NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3occc23)C1,0.9294189257142929
Cc1cc(CC(=O)N2CCC[C@H](C(N)=O)C2)ccn1,-0.0457574905606751
O=C(NCC(F)F)[C@H](Nc1cnc2c(c1)CNC2)c1cc(Cl)cc(C2CC2)c1,-0.0969100130080563
COc1cc(Cl)cc([C@H](Nc2ccc3c(c2)CNC3)C(=O)NCC(F)F)c1,-0.1549019599857432
Cc1cc([C@H](Nc2ccc3c(c2)CNC3)C(=O)NCC(F)F)cc(C(F)(F)F)c1,-0.1549019599857432
O=C(NCC(F)F)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2ccoc12,0.3222192947339193
CC(C)NC(=O)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]c(-c3ccccc3)nc12,-0.6989700043360187
CN(c1ccc2c(c1)CNC2)[C@H](C(=O)NCC(F)F)c1cc(Cl)cc(C2CC2)c1,0.3222192947339193
COCc1cc(Cl)cc([C@H](Nc2ccc3c(c2)CNC3)C(=O)NCC(F)F)c1,0.2304489213782739
COc1cc(C#N)cc([C@H](Nc2ccc3c(c2)CNC3)C(=O)NCC(F)F)c1,-0.3010299956639812
O=C(NCC(F)F)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2c1CCC2,-0.0457574905606751
O=C(Nc1ccc2c(c1)CNC2)c1cc(F)cc2[nH]c(-c3ccc(F)cc3)nc12,-1.0
O=C(Nc1cc2c(c(-c3c[nH]c(=O)c(F)c3)c1)CNC2)c1cc(F)cc2[nH]ncc12,-0.186419011431808
N#Cc1cc2c(cc1NC(=O)c1cc(F)cc3[nH]ncc13)CNC2,0.5910646070264992
O=C(Nc1cc2c(c(C3=CCOCC3)c1)CNC2)c1cc(F)cc2[nH]ncc12,0.041392685158225
